model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
lightgbm,recency_weighted,6,10,0.8149078753956103,0.0351623278632554,0.5166666666666667,2.6264827168327654
lightgbm,recency_weighted,6,20,0.81699950595326,0.0339834169723301,0.4833333333333334,2.6337925281824424
lightgbm,recency_weighted,6,30,0.81699950595326,0.0339834169723301,0.4833333333333334,2.6337925281824424
lightgbm,recency_weighted,8,10,0.8189168068405828,0.04432580156063731,0.5166666666666667,2.667410299459803
lightgbm,recency_weighted,8,20,0.8203170625830746,0.04159578029865121,0.4833333333333334,2.6730225956936318
lightgbm,recency_weighted,8,30,0.8203170625830746,0.04159578029865121,0.4833333333333334,2.6730225956936318
lightgbm,recency_weighted,10,10,0.7952090170425323,0.058025234254797324,0.5166666666666667,2.798979848900432
lightgbm,recency_weighted,10,20,0.7958969641543417,0.05608927178633327,0.5,2.802936156184603
lightgbm,recency_weighted,10,30,0.7958969641543417,0.05608927178633327,0.5,2.802936156184603
lightgbm,recency_weighted,12,10,0.7734559907792196,0.07689088257270557,0.55,2.9201602761877177
lightgbm,recency_weighted,12,20,0.7759617042234528,0.07601816028196234,0.55,2.9168708133965326
lightgbm,recency_weighted,12,30,0.7759617042234528,0.07601816028196234,0.55,2.9168708133965326
lightgbm,val_weighted,4,10,0.8111984417199304,0.02617295074197269,0.4833333333333333,2.6084613274423822
lightgbm,val_weighted,4,20,0.8150572316958483,0.028495921566005316,0.5166666666666667,2.6169015721066033
lightgbm,val_weighted,4,30,0.8150572316958483,0.028495921566005316,0.5166666666666667,2.6169015721066033
lightgbm,val_weighted,6,10,0.8204313566883019,0.031616980051534536,0.5166666666666667,2.5964236242608427
lightgbm,val_weighted,6,20,0.8228832196302308,0.03166226822468424,0.5333333333333334,2.6093380193903526
lightgbm,val_weighted,6,30,0.8228832196302308,0.03166226822468424,0.5333333333333334,2.6093380193903526
lightgbm,val_weighted,8,10,0.8213770186040996,0.040597878574834614,0.5166666666666667,2.6410472596779466
lightgbm,val_weighted,8,20,0.8245962903519015,0.04044294136167815,0.5333333333333334,2.6502626296514245
lightgbm,val_weighted,8,30,0.8245962903519015,0.04044294136167815,0.5333333333333334,2.6502626296514245
lightgbm,val_weighted,10,10,0.7982692786746138,0.052120972909967374,0.5333333333333334,2.780139323675577
lightgbm,val_weighted,10,20,0.7997577043009385,0.0529028585627219,0.55,2.7846497056528903
lightgbm,val_weighted,10,30,0.7997577043009385,0.0529028585627219,0.55,2.7846497056528903
lightgbm,val_weighted,12,10,0.777522705695767,0.07051415558029192,0.5666666666666667,2.8955370417678914
lightgbm,val_weighted,12,20,0.7829186678836433,0.07074922647665428,0.5833333333333334,2.885814794024946
lightgbm,val_weighted,12,30,0.7829186678836433,0.07074922647665428,0.5833333333333334,2.885814794024946
random_forest,mean,4,10,0.8140799488871968,0.032789804440441474,0.4833333333333333,2.6496156028431965
random_forest,mean,4,20,0.8192012496347474,0.033660718513396325,0.5,2.6095923405201136
random_forest,mean,4,30,0.8192012496347474,0.033660718513396325,0.5,2.6095923405201136
random_forest,mean,6,10,0.8228083280024343,0.037902250288949745,0.5166666666666666,2.6336261678717747
random_forest,mean,6,20,0.826782837709942,0.0388525996269602,0.5166666666666666,2.5922085435856532
random_forest,mean,6,30,0.826782837709942,0.0388525996269602,0.5166666666666666,2.5922085435856532
random_forest,mean,8,10,0.8224231326975904,0.04305010610783814,0.5166666666666666,2.681338431092125
random_forest,mean,8,20,0.8258962043207465,0.04144726672624311,0.5166666666666666,2.636457277927124
random_forest,mean,8,30,0.8258962043207465,0.04144726672624311,0.5166666666666666,2.6364572779271245
random_forest,mean,10,10,0.7973496026379505,0.05453746363925419,0.5166666666666666,2.8148236287897346
random_forest,mean,10,20,0.7998968270126179,0.05284549437443641,0.5166666666666666,2.76341524988399
random_forest,mean,10,30,0.7998968270126179,0.05284549437443641,0.5166666666666666,2.76341524988399
random_forest,mean,12,10,0.7779616637320341,0.07256793707798484,0.55,2.9239044390384032
random_forest,mean,12,20,0.7820732854604258,0.07300140765720577,0.55,2.866782974041629
random_forest,mean,12,30,0.7820732854604258,0.07300140765720577,0.55,2.866782974041629
random_forest,recency_weighted,4,10,0.8116695045011811,0.030479918953183388,0.4833333333333333,2.669722604934318
random_forest,recency_weighted,4,20,0.8152381042084349,0.03190935881543714,0.4833333333333333,2.647725356033647
random_forest,recency_weighted,4,30,0.8152381042084349,0.03190935881543714,0.4833333333333333,2.6477253560336464
random_forest,recency_weighted,6,10,0.8212744813245687,0.036592092558716684,0.5,2.6526723238761263
random_forest,recency_weighted,6,20,0.8238581760236364,0.03666665764402576,0.5,2.629764574647168
random_forest,recency_weighted,6,30,0.8238581760236364,0.03666665764402576,0.5,2.629764574647168
random_forest,recency_weighted,8,10,0.8206782236252401,0.0410346187038005,0.5,2.6975041179472723
random_forest,recency_weighted,8,20,0.8234831421396891,0.0400148201798487,0.5,2.672438699838243
